volume,main_title,main_url,title,url,category,author,summary,image_url,author_url
2013年第07期,那些年我们怎样留学,https://www.dili360.com/ch/mag/detail/410.htm,声音,https://www.dili360.com/ch/article/p5350c3d65ecdb35.htm,,,近孩童扎堆出书颇为热闹。对此，资深出版人李德明表示，“低龄化写作”和“低龄化出书”是两回事。李德明认为，小孩子喜爱写作很正常，罕见的倒是“低龄化出书”。“我们当时把文学看得很神圣，认为自己……,,
2013年第07期,那些年我们怎样留学,https://www.dili360.com/ch/mag/detail/410.htm,天堂般的地狱 澳大利亚罪犯流放地遗址,https://www.dili360.com/ch/article/p5350c3d65eaff28.htm,[遗产风景],周剑生,17世纪初，荷兰淘金者从澳大利亚无功而返，他们失望地以为，这块新发现的南方大陆没有任何可开发利用的价值。不过，一百年后，在探险途中偶然经过这里的英国船长詹姆斯·库克，却将其形容为土肥草茂的乐园……,,https://www.dili360.com/author/16697.htm
2013年第07期,那些年我们怎样留学,https://www.dili360.com/ch/mag/detail/410.htm,名人书信的公与私,https://www.dili360.com/ch/article/p5350c3d65e92443.htm,[观察],谷继明,最近，钱钟书先生书信被拍卖一事炒得沸沸扬扬，关于名人书信是否可以公开的问题又被热烈讨论。作为钱钟书先生的妻子，杨绛先生认为这种事情严重侵犯了钱先生的隐私；清华大学法学院程啸教授更进一步说，……,,https://www.dili360.com/author/16536.htm
2013年第07期,那些年我们怎样留学,https://www.dili360.com/ch/mag/detail/410.htm,那些年我们怎样留学,https://www.dili360.com/ch/article/p5350c3d65e75352.htm,[特别策划],,那些年我们怎样留学,,
2013年第07期,那些年我们怎样留学,https://www.dili360.com/ch/mag/detail/410.htm,留学日本儒生遭遇武士道,https://www.dili360.com/ch/article/p5350c3d65e55975.htm,,长歌,从1896至1945年的50年间，中国赴日留学生数以万计，堪称世界史上最大规模的留学运动。这些文化上的冒险家，在日本享受空前绝后的言论自由和结社自由，中国最初的公民社会，也在此初具模型，并掀起了一浪高过……,,https://www.dili360.com/author/16439.htm
2013年第07期,那些年我们怎样留学,https://www.dili360.com/ch/mag/detail/410.htm,留学美国 “美国制造”的知识领袖,https://www.dili360.com/ch/article/p5350c3d65e17d44.htm,,小溪,留美学生是群个性鲜明的读书人：爱学习，不爱革命；爱文化，不爱军事。温和、阳光而优雅。他们关怀政治，却不热衷于做官；爱好理工科，在人文领域也大放光芒；既称霸大学杏坛，也深入平民学校。他们笃行……,,https://www.dili360.com/author/16311.htm
2013年第07期,那些年我们怎样留学,https://www.dili360.com/ch/mag/detail/410.htm,留学法国 欧洲工厂“取经记”,https://www.dili360.com/ch/article/p5350c3d65df8506.htm,,苏文江,在一群老留欧人士的倡导下，穷学生如潮水般涌向欧洲。半工半读，知行合一，中国“劳心”与“劳力”之别的传统观念，被法兰西的勤工俭学生狠狠击碎。短时上学，长时间做工或失业，没有机会欣赏欧洲的文化……,,https://www.dili360.com/author/16307.htm
2013年第07期,那些年我们怎样留学,https://www.dili360.com/ch/mag/detail/410.htm,留学苏联 红色麦加催生的国共菁英,https://www.dili360.com/ch/article/p5350c3d65dd8792.htm,,李忠民,“走十月革命的道路”是上个世纪20年代进步青年最时髦的口号，而第一次国共合作，又为留苏带来契机。这批怀着对苏俄憧憬的青年，构成了国共两党乃至新中国的领导班底，并将所学深深栽培于中国。其中的两……,,https://www.dili360.com/author/21377.htm
2013年第07期,那些年我们怎样留学,https://www.dili360.com/ch/mag/detail/410.htm,蒋经国的 “苏式革命根据地”,https://www.dili360.com/ch/article/p5350c3d65d9c685.htm,,,抗战爆发后不久，刚刚结束了长达12年留苏生活的蒋经国，在江西省政府主席熊式辉的极力引荐下，于1938年1月携妻儿到江西任职。,,
2013年第07期,那些年我们怎样留学,https://www.dili360.com/ch/mag/detail/410.htm,在佛光寺遇见唐朝,https://www.dili360.com/ch/article/p5350c3d65d60054.htm,,张少,烟雾缭绕的五台山，满满地承载着信众香客的愿望，一年四季，总是人潮涌动。而在台外西麓，还有一座更古老的寺庙——佛光寺，屹立于此已逾千年。它也曾繁华，它是唐代官式建筑的活标本，它诉说着唐代佛教……,,https://www.dili360.com/author/21614.htm
2013年第07期,那些年我们怎样留学,https://www.dili360.com/ch/mag/detail/410.htm,北宋名门的悲与喜 陕西蓝田吕氏家族墓园发掘记,https://www.dili360.com/ch/article/p5350c3d65d40616.htm,,张蕴,编者按2010年，陕西蓝田北宋吕氏家族墓园入选『中国十大考古新发现』。三年后的今天，墓园中出土的百余件精品文物，在北京大学赛克勒博物馆首次公开亮相。陕西省考古研究院的张蕴女士，是本次发掘的领队，……,,https://www.dili360.com/author/16287.htm
2013年第07期,那些年我们怎样留学,https://www.dili360.com/ch/mag/detail/410.htm,绥远抗战 一名战地记者眼中的,https://www.dili360.com/ch/article/p5350c3d65d22203.htm,,杨红林,1936年12月5日清晨，经过在平绥铁路上的一夜奔波，303次快速列车喘着粗气，缓缓驶入绥远省集宁县平地泉站。列车停稳后，一位身材高大的年轻人拎着行李箱匆匆走下车厢。他叫方大曾，来自北平，是《世界知识》……,,https://www.dili360.com/author/16284.htm
2013年第07期,那些年我们怎样留学,https://www.dili360.com/ch/mag/detail/410.htm,清凉的智慧,https://www.dili360.com/ch/article/p5350c3d65d00832.htm,,李芫,赤日炎炎，用什么击退暑热？冰箱，或是空调？早在古时，这些令现代人自得的专利，已有了绿色环保版本。避暑看似简单，却含纳了古人的礼仪秩序、科技智慧以及修身养性等等内容。或许，文化从来无小事。,,https://www.dili360.com/author/16282.htm
2013年第07期,那些年我们怎样留学,https://www.dili360.com/ch/mag/detail/410.htm,民艺镜头,https://www.dili360.com/ch/article/p5350c3d65ce2311.htm,,,民艺镜头：贵州省雷山县控拜村，苗族银饰制作技艺；四川省成都市平乐镇，瓷胎竹编制作技艺。,,
2013年第07期,那些年我们怎样留学,https://www.dili360.com/ch/mag/detail/410.htm,遗民的经济头脑：郑思肖《墨兰图》,https://www.dili360.com/ch/article/p5350c3d65cc3818.htm,,黄小峰,在中国历史序列中，元朝征服南宋是一个天崩地裂的转折。对于今天的我们而言，汉人与蒙古人的纠葛早已熔铸在大一统的国家之中，唯一能够让我们直接体察到七百年前人们心绪动荡的，是经历过这场变动的人们……,,https://www.dili360.com/author/16295.htm
2013年第07期,那些年我们怎样留学,https://www.dili360.com/ch/mag/detail/410.htm,考验乾隆的贪污案,https://www.dili360.com/ch/article/p5350c3d65ca4049.htm,,潘卫东,1781年4月中旬，清朝甘肃省循化县的穆斯林，因新老教派之争引起冲突。陕甘总督勒尔谨派兵弹压，这些人到了循化的白庄村，却被新教派的大阿訇苏四十三等人杀死。撒拉、回族两族群众起事反清，围攻河州，围……,,https://www.dili360.com/author/16424.htm
2013年第07期,那些年我们怎样留学,https://www.dili360.com/ch/mag/detail/410.htm,为什么说“巾帼风采”？,https://www.dili360.com/ch/article/p5350c3d65c86160.htm,[有问有答],李汇群,在中国文化里，常借用“巾帼风采”一词，表达对那些不同凡俗女性的敬意。国人耳熟能详的三国故事中，诸葛亮曾经送给司马懿巾帼，嘲笑他避战不出，缺乏阳刚男儿风骨。可见，巾帼是专属于女性的服饰。,,https://www.dili360.com/author/16454.htm
2013年第07期,那些年我们怎样留学,https://www.dili360.com/ch/mag/detail/410.htm,留学生的“科举功名”,https://www.dili360.com/ch/article/p5350c3d65c65123.htm,,马赛屏,本刊编辑采访中国社科院叶隽教授。提起中国留欧的局限，他说过于偏重几个大国，选择比较单一。,,https://www.dili360.com/author/21369.htm
2013年第08期,跟着古人去旅行,https://www.dili360.com/ch/mag/detail/417.htm,父母在，不远游,https://www.dili360.com/ch/article/p5350c3d64f33009.htm,[卷首语],黄秀芳,众所周知，宗法制注重同族聚居、血亲关系，反对离乡轻家，由此形成了浓厚的人伦亲情和乡土观念：离乡背井是一种悲情，叶落归根是人生的终极归宿。在这样的文化观念里，无论是外出行旅，还是旅居他乡，都……,,https://www.dili360.com/author/16537.htm
2013年第08期,跟着古人去旅行,https://www.dili360.com/ch/mag/detail/417.htm,声音,https://www.dili360.com/ch/article/p5350c3d651eb946.htm,,,袁大头”之下标有“苏维埃”？这种离谱的错误就出在文物鉴定图书——《中国银元图集》中。这部以“银元鉴定模本”面目出现的巨著，近日被曝所收588枚银元全部是赝品。资深文博人士吴泾愤慨地表示：“文物……,,
2013年第08期,跟着古人去旅行,https://www.dili360.com/ch/mag/detail/417.htm,曲线的美感 建筑师维克多·奥尔塔的设计,https://www.dili360.com/ch/article/p5350c3d651ccb45.htm,[遗产风景],周剑生,比利时近现代艺术史上，有一个先锋式的人物。他讨厌维多利亚式的繁复与矫揉，对自由奔放的曲线情有独钟。他就是设计名师、新艺术运动的领导人——维克多·奥尔塔。,,https://www.dili360.com/author/16697.htm
2013年第08期,跟着古人去旅行,https://www.dili360.com/ch/mag/detail/417.htm,谁在“忽悠”中国,https://www.dili360.com/ch/article/p5350c3d651ae998.htm,[观察],谷继明,今年6月底，圆明园十二兽首中的鼠首和兔首正式回归中国，藏于国家博物馆。此二首由法国皮诺家族无偿捐赠。其实早在2009年，鼠首和兔首就现身于巴黎的佳士得拍卖会。当时蔡铭超以2亿元人民币的价格拍下鼠兔……,,https://www.dili360.com/author/16536.htm
2013年第08期,跟着古人去旅行,https://www.dili360.com/ch/mag/detail/417.htm,跟着古人去旅行,https://www.dili360.com/ch/article/p5350c3d65190236.htm,[特别策划],,旅行，是现代人衡量生活品质的标志之一，在古代却不然。周公主张『无淫于游』，孔子曰『父母在，不远游』，然而在不提倡长时出游的古代，却创造了无数名胜，给我们留下旅游的遗产。,,
2013年第08期,跟着古人去旅行,https://www.dili360.com/ch/mag/detail/417.htm,游行千里 功与名,https://www.dili360.com/ch/article/p5350c3d65170867.htm,,王家娴,漫漫长途，帝王、文人、官宦等等都是中国古代旅行的主要角色。今人往往羡慕驴行天下、浪漫洒脱，而古人则有不同的目的与情怀。他们或为治理天下巡游，或为求取仕进而漫游。他们雄心壮志，也时常坎坷悲凉……,,https://www.dili360.com/author/16517.htm
2013年第08期,跟着古人去旅行,https://www.dili360.com/ch/mag/detail/417.htm,寻找中国特色的古代旅行家,https://www.dili360.com/ch/article/p5350c3d65151839.htm,,,古人长行，有的为报国求仕，有的为科学考察，各人初衷不同，风骨与故事亦不相同，让我们来看看那些名传千古的旅行家们都有哪些特别之处？,,
2013年第08期,跟着古人去旅行,https://www.dili360.com/ch/mag/detail/417.htm,古人如何去旅行,https://www.dili360.com/ch/article/p5350c3d65131674.htm,[特别策划],斯东,恶劣天气、劫道匪患、衣食住行，这些出门难题，古人该如何解决？根据历代史料、游记、诗文汇总，我们虚拟了一位明朝人物杨二郎。以他从北京出发前往南京的一段旅程，看古人怎样旅行。,,https://www.dili360.com/author/16513.htm
2013年第08期,跟着古人去旅行,https://www.dili360.com/ch/mag/detail/417.htm,风景是如何炼成名胜的,https://www.dili360.com/ch/article/p5350c3d65111306.htm,[特别策划],吴有,在尚未流行沙漠行、冰川行时，今人的风景名胜，乃至名胜格局，大多源于古人的游踪、旅迹与评说。抑或说，名胜是古人造就的，我们只是追随其后尘而已。风景是如何炼成名胜的？考查它们的成名史会发现，一……,,https://www.dili360.com/author/16707.htm
2013年第08期,跟着古人去旅行,https://www.dili360.com/ch/mag/detail/417.htm,旅行与山水文化的形成,https://www.dili360.com/ch/article/p5350c3d650b6300.htm,,,随着人类与自然的不断亲近，山水由被顶礼膜拜的神祗，逐渐变为了纯粹的审美对象。古人的旅行活动不断深化着这种认识，进而催生了中国独特的山水文化。山水文学、山水画作为其中的代表，最能体现二者互为……,,
2013年第08期,跟着古人去旅行,https://www.dili360.com/ch/mag/detail/417.htm,古人与地理大发现,https://www.dili360.com/ch/article/p5350c3d65095d50.htm,,骆昱含,上路，便会有发现。无论是有意还是无意。令人惊异的是，在古人旅行路上的众多发现中，还有地理、地貌、地域，使原本寂寞无闻的世界，焕发异彩。在此我们撷取几位，仅作代表。,,https://www.dili360.com/author/16460.htm
2013年第08期,跟着古人去旅行,https://www.dili360.com/ch/mag/detail/417.htm,湖南大学早期建筑群 活色生香的中国近代建筑史,https://www.dili360.com/ch/article/p5350c3d65075028.htm,[名校建筑],柳肃,今年，湖南大学早期建筑群被公布为全国重点文物保护单位。这些自上世纪20年代始耸立起来的建筑，或古典，或折衷，或现代，或民族，几乎囊括了中国近代建筑史上堪称经典的各种建筑风格。行走在湖南大学，……,,https://www.dili360.com/author/16711.htm
2013年第08期,跟着古人去旅行,https://www.dili360.com/ch/mag/detail/417.htm,600年前的中朝“联合反恐”,https://www.dili360.com/ch/article/p5350c3d65054269.htm,,赵恺,这是一场发生在600年前的反恐战役。明成祖朱棣与朝鲜太上王李芳远，两个惺惺相惜的龙兄虎弟，在公元1419年的春夏之交，合力演绎了一段中朝联手抗击日本海盗的军事佳话……,,https://www.dili360.com/author/16466.htm
2013年第08期,跟着古人去旅行,https://www.dili360.com/ch/mag/detail/417.htm,书坊“禁书”的阵地,https://www.dili360.com/ch/article/p5350c3d6502fd82.htm,,骆昱含,看禁书，评禁书。中国古代的禁书“禁”不住，书坊可谓“功不可没”。那些“诲淫”“诲盗”的小说传奇，是书坊出版的重点。它们甚至敢出版时事类书籍，公然臧否讳莫如深的朝政。“大胆妄为”之下，隐藏着……,,https://www.dili360.com/author/16460.htm
2013年第08期,跟着古人去旅行,https://www.dili360.com/ch/mag/detail/417.htm,伤心不独冯小青,https://www.dili360.com/ch/article/p5350c3d64fe9456.htm,,李汇群,晚明以来，江南文人社会对『情』推崇之至，『情』软化了儒家礼教带给人心的种种束缚，冯小青的故事，也从而作为『情』的样本得以广泛传扬并被讴歌。然而，文人对小青的关注中往往带有自我的投射，对于『……,,https://www.dili360.com/author/16454.htm
2013年第08期,跟着古人去旅行,https://www.dili360.com/ch/mag/detail/417.htm,民艺镜头,https://www.dili360.com/ch/article/p5350c3d64fcb721.htm,,,民艺镜头：江西省萍乡市湘东区东桥乡，农家粉皮制作技艺；重庆市九龙坡区西彭镇，传统粮食酒制作技艺。,,
2013年第08期,跟着古人去旅行,https://www.dili360.com/ch/mag/detail/417.htm,公田买卖－南宋的土地财政,https://www.dili360.com/ch/article/p5350c3d64facb18.htm,[读史笔记],赵恺,在蒙古崛起之前，很多人都以为南宋的经济状况是当时全世界所有政权之中最好的。最极端的看法甚至认为，南宋政府每年的财政收入相当于全世界各国财政收入的60%。但支撑这一说法的理论依据，大多来自于和平……,,https://www.dili360.com/author/16466.htm
2013年第08期,跟着古人去旅行,https://www.dili360.com/ch/mag/detail/417.htm,方伯谦之死是一桩冤案吗？,https://www.dili360.com/ch/article/p5350c3d64f8c173.htm,[秘档],潘卫东,提起方伯谦，看过电影《甲午风云》和电视剧《北洋水师》的观众，应该不会陌生。那是一个贪生怕死的舰长，先是在丰岛海战时临阵脱逃，致使运兵船高升号被日本军舰击沉，一千多中国官兵壮烈殉国；后来是大……,,https://www.dili360.com/author/16424.htm
2013年第08期,跟着古人去旅行,https://www.dili360.com/ch/mag/detail/417.htm,七夕是中国情人节？,https://www.dili360.com/ch/article/p5350c3d64f6e386.htm,[有问有答],张婷,有人说七夕是中国的情人节，牛郎织女七夕鹊桥相会，至今仍为民俗佳话。“牵线搭桥”是撮合青年男女的民间俗语，牵线牵的是月老的红线，搭桥搭的是喜鹊的爱桥。但七夕最初在民众心目中并非是吉日良辰，而……,,https://www.dili360.com/author/16451.htm
2013年第08期,跟着古人去旅行,https://www.dili360.com/ch/mag/detail/417.htm,风景保护自古人抓起,https://www.dili360.com/ch/article/p5350c3d64f50b38.htm,[幕后],贾欣,做这期选题，我也好像随着古人东西南北地走了一遭。一路上，我仰慕他们纵横天地的气魄，也随着他们坎坷的际遇不时感叹。但是，当我看到下面的故事时，着实惊讶了。,,https://www.dili360.com/author/16461.htm
2013年第09期,中国人怎样居住,https://www.dili360.com/ch/mag/detail/421.htm,有麝自然香,https://www.dili360.com/ch/article/p5350c3d648a7d85.htm,[卷首语],黄秀芳,自然其实不是敌人，是中国人的恩物，因而中国人讲究天人合一。另一方面，尊孔读经的古人，又须臾不忘“人伦秩序”。北京的四合院即为聚族而居的典范，北屋、西屋、东屋、倒座屋，长幼各居其室，按“礼”……,,https://www.dili360.com/author/16537.htm
2013年第09期,中国人怎样居住,https://www.dili360.com/ch/mag/detail/421.htm,声音,https://www.dili360.com/ch/article/p5350c3d64888a64.htm,,,日本著名汉学家町田三郎谈到自己关注中国文化的初衷时说：“想要研究日本的思想史，就绝不能仅仅研究日本的神道、神社等，而是必须将日本思想史放到中国古代思想在东亚的传播这一大背景中去加以研究。毕……,,
2013年第09期,中国人怎样居住,https://www.dili360.com/ch/mag/detail/421.htm,日本富士山 不只是风景,https://www.dili360.com/ch/article/p5350c3d6486ac36.htm,[遗产风景],周剑生,6月22日，在柬埔寨首都金边召开的第37届世界遗产大会正式宣布，将日本政府申报的富士山列入《世界文化遗产名录》。海拔3775.63米的富士山是日本最高的山峰，它横跨静冈、山梨两县，山体呈圆锥状，远远望去，……,,https://www.dili360.com/author/16697.htm
2013年第09期,中国人怎样居住,https://www.dili360.com/ch/mag/detail/421.htm,中国人怎样居住,https://www.dili360.com/ch/article/p5350c3d6484cb38.htm,[特别策划],,装修，就是营造一个人居环境。中式、欧式、现代，名目繁多，而传统的中国式居所，在众多风格中气质出众，它融天然本真，雅致庄重于一炉，既合理合礼，又天人合一。在大部分现代人告别传统建筑，住进高楼……,,
2013年第09期,中国人怎样居住,https://www.dili360.com/ch/mag/detail/421.htm,最美的传统空间,https://www.dili360.com/ch/article/p5350c3d6482e311.htm,[特别策划],,历经数千年发展，到明清时期，中国的室内装修已经发展到很高水平，陈设趋于程式化，形成自己独特的风格和样式，呈现出比较稳定的房屋格局、装饰样式、陈设手法、技艺风格，传递着丰富的历史人文信息。,,
2013年第09期,中国人怎样居住,https://www.dili360.com/ch/mag/detail/421.htm,中式装修的重生,https://www.dili360.com/ch/article/p5350c3d6480e981.htm,[特别策划],丘晓江,现代人买了新房，首要大事就是装修。这种积极营造生活空间的欲望与古人并无二致。然而在如今钢筋水泥般的城市中，中式装修还能不能找到合适的位置？其设计理念和元素在现代住宅中是否依然适用？带着疑问……,,https://www.dili360.com/author/15996.htm
2013年第09期,中国人怎样居住,https://www.dili360.com/ch/mag/detail/421.htm,关麓村 中国居住之味,https://www.dili360.com/ch/article/p5350c3d647eed20.htm,[特别策划],姚瑶,中国人的居室美在何处？美至几何？我们在哪里还可以见到原汁原味的中式装修？请跟随我们的记者，去皖南古镇关麓村走一走，从中能读到前人对住宅的心思讲究、哲理规范和居住情趣。,,https://www.dili360.com/author/15454.htm
2013年第09期,中国人怎样居住,https://www.dili360.com/ch/mag/detail/421.htm,藻井 中国美丽的天花板,https://www.dili360.com/ch/article/p5350c3d647cee61.htm,[特别策划],范亚昆,井中有水，水火相克，这个简单的道理，却启发了一项建筑绝学——藻井。在中国人看来，屋顶不只有遮蔽天空的作用，它还是『技艺载道，道艺合一』的舞台。一架架古代藻井，一处处美丽天花，承载的是中国人……,,https://www.dili360.com/author/16348.htm
2013年第09期,中国人怎样居住,https://www.dili360.com/ch/mag/detail/421.htm,西人眼中的鼓浪屿,https://www.dili360.com/ch/article/p5350c3d647b0502.htm,,杨思,凡是亲临鼓浪屿的人，都会被她游离在传统的中国风貌之外的独特景致所吸引。随处可见的罗马柱、拜占庭穹窿顶、各国领事馆古迹，标注着这里曾经繁盛的殖民文化与华侨文化。然而，当我们翻开一本本写就于殖……,,https://www.dili360.com/author/21622.htm
2013年第09期,中国人怎样居住,https://www.dili360.com/ch/mag/detail/421.htm,阎 锡 山 是军阀，又是教育模范,https://www.dili360.com/ch/article/p5350c3d64790882.htm,,申国昌,他行伍起家，却心存教育救国理想；他身为军阀，却酷爱兴教办学，第一个全力推行义务教育。阎锡山，这个统治三晋长达38年的军阀，使民国山西的义务教育入学率竟然达到了70%以上，以至近代教育家陶行知这样……,,https://www.dili360.com/author/13045.htm
2013年第09期,中国人怎样居住,https://www.dili360.com/ch/mag/detail/421.htm,满洲映画 电影王国的戏中戏,https://www.dili360.com/ch/article/p5350c3d64770532.htm,,小溪,满洲映画，“伪满”的电影王国，要通过电影来宣扬“日满亲善”的国策。然而历史是个魔术师，大部分中国影人和进步的日本影人，并不心向“国策”，反而展开斗智斗勇的“戏中戏”。满映实际上培养了新中国……,,https://www.dili360.com/author/16311.htm
2013年第09期,中国人怎样居住,https://www.dili360.com/ch/mag/detail/421.htm,玻璃装饰的生活 上海玻璃博物馆,https://www.dili360.com/ch/article/p5350c3d6474f406.htm,,耿朔,在《红楼梦》里，黛玉有盏玻璃绣球灯，贾母端详尤二姐要戴上老花镜，就连晴雯对打破玻璃缸的事也见怪不怪。玻璃，这种原本来自西洋的进口货，什么时候闯入了中国市场？又是被如何看待和利用的呢？让我们……,,https://www.dili360.com/author/16430.htm
2013年第09期,中国人怎样居住,https://www.dili360.com/ch/mag/detail/421.htm,民艺镜头,https://www.dili360.com/ch/article/p5350c3d64731b86.htm,,,民艺镜头：四川省眉山县东坡区蔺草种植技艺：贵州省黔东南苗族侗族自治州丹寨县丹寨苗族蜡染技艺。,,
2013年第09期,中国人怎样居住,https://www.dili360.com/ch/mag/detail/421.htm,武侠：现实与虚构“互相拖累”,https://www.dili360.com/ch/article/p5350c3d64713583.htm,[观察],炎文,明代短篇武侠《青丘子》，写王生受王重阳点化，学丹道入剑，以求成为剑仙。到了后来，发展为晚清的《七剑十三侠》、民国的《蜀山剑侠传》等小说。而到了金庸、古龙、梁羽生等人的武侠小说，更是让武侠文……,,https://www.dili360.com/author/13169.htm
2013年第09期,中国人怎样居住,https://www.dili360.com/ch/mag/detail/421.htm,南宋鲁宗贵《吉祥多子图》 水果秘语,https://www.dili360.com/ch/article/p5350c3d646f4e94.htm,[读画笔记],黄小峰,波士顿美术馆藏有一件名为《吉祥多子图》的小画，高24厘米，宽25.8厘米。画面细致地描绘了一堆新鲜采摘的水果，一片叶子上蝇头小楷写着“鲁宗贵”三字，可知是南宋末年一位宫廷画家的传世孤本。在存世的宋……,,https://www.dili360.com/author/16295.htm
2013年第09期,中国人怎样居住,https://www.dili360.com/ch/mag/detail/421.htm,一场“中日结盟”的闹剧,https://www.dili360.com/ch/article/p5350c3d646b8280.htm,[秘档],潘卫东,众所周知，近代历史上，中日一直是对宿敌。然而，近年来，有清学者在中国第一历史档案馆中发现了罕见的史料：戊戌变法之后，清廷曾经主动向日本示好，甚至提出结盟的主张。然而，奇怪的是，如此重大的外……,,https://www.dili360.com/author/16424.htm
2013年第09期,中国人怎样居住,https://www.dili360.com/ch/mag/detail/421.htm,古代学生如何上学？,https://www.dili360.com/ch/article/p5350c3d646d6f66.htm,[有问有答],,在现代，孩子大约到了六、七岁的时候，就进入学校开始学习，从小学、中学到大学，共有十六年的时间在学校度过，漫漫的求学路上既有欢乐也有苦涩。相比之下，在古代，学生上学却又是另一番情景。看看古代……,,
2013年第09期,中国人怎样居住,https://www.dili360.com/ch/mag/detail/421.htm,最有人文关怀的室内装修,https://www.dili360.com/ch/article/p5350c3d6469af89.htm,[幕后],马赛屏,上世纪90年代初，各大高校建筑系老师被要求写一本小书，各自承担一个课题。有一次，清华大学的郭黛老师竟在建筑系办公室里，“淘”到了明清室内装修模型。她被模型中的各种造型、纹样给吸引住了。“比如……,,https://www.dili360.com/author/21369.htm
2013年第10期,青春记忆,https://www.dili360.com/ch/mag/detail/424.htm,我们为什么要怀旧,https://www.dili360.com/ch/article/p5350c3d63965c57.htm,[卷首语],黄秀芳,我们对六七十年代的理解几乎固定了，对它莫大的批评是“革”掉了历史，翻天覆地。不过我想，假如今天我们因为它的匮乏，连同那些“自力更生”、“无比乐观”、“无私创造”等等精神也厌弃、予以革除，还……,,https://www.dili360.com/author/16537.htm
2013年第10期,青春记忆,https://www.dili360.com/ch/mag/detail/424.htm,声音,https://www.dili360.com/ch/article/p5350c3d64068304.htm,,,纽约大都会博物馆亚洲部主任孙志新，这样评价中国的博物馆：“中国的博物馆里面没有对西方艺术的收藏，只把眼光放在了国内。而大多数西方博物馆都是综合性的。中国现在需要的是世界性的眼光和胸怀。”,,
2013年第10期,青春记忆,https://www.dili360.com/ch/mag/detail/424.htm,挪威·奥尔内斯木板教堂 斯塔布希尔凯的女王,https://www.dili360.com/ch/article/p5350c3d6404a000.htm,[遗产风景],周剑生,林木葱郁，云遮雾绕，矗立在山麓上的奥尔内斯教堂，宛如童话世界里的神秘堡垒。乍看之下，深褐色的木头外墙和高耸的尖顶，又令我们想起东方的寺庙建筑。这座教堂始建于12-13世纪，是迄今为止被联合国教科……,,https://www.dili360.com/author/16697.htm
2013年第10期,青春记忆,https://www.dili360.com/ch/mag/detail/424.htm,打响汉字保卫战？,https://www.dili360.com/ch/article/p5350c3d6402be50.htm,[观察],炎文,计算机的出现，特别是拼音输入法的盛行，的确对汉字书写造成了一定冲击，加剧了“提笔忘字”的程度。但我们既然已身处这汉文字之中，应当相信，它能在将来有更大的发展。不过我们现在担心汉字的消亡，“……,,https://www.dili360.com/author/13169.htm
2013年第10期,青春记忆,https://www.dili360.com/ch/mag/detail/424.htm,老物件里的青春记忆,https://www.dili360.com/ch/article/p5350c3d6400df00.htm,[特别策划],,今年是毛泽东诞辰120周年。本期特别策划，我们就来关注那些默默隐匿于身边的遗产——属于『毛时代』的物质遗产。在上世纪50-70年代的中国，诞生了一大批极富特色的产品。无论是彼时还是当下，它们都是那个……,,
2013年第10期,青春记忆,https://www.dili360.com/ch/mag/detail/424.htm,『毛时代』的民生记忆,https://www.dili360.com/ch/article/p5350c3d63fee113.htm,,吴有,列宁装、布拉吉、搪瓷缸、上海表、军用水壶……看到这些名称，你是不是已被带回那段激情燃烧的岁月？这些物品如何诞生，又为何风靡，其中沉淀着怎样的情怀？,,https://www.dili360.com/author/16707.htm
2013年第10期,青春记忆,https://www.dili360.com/ch/mag/detail/424.htm,游戏：童年的，逝去的,https://www.dili360.com/ch/article/p5350c3d63fcf423.htm,,,相比现在的游戏机、遥控飞机、滑板车，上个世纪六七十年代的孩子们的玩具要朴素太多。他们拥有的，可能只是几块石子、一根树枝，或一条皮筋，但获得的快乐满足却丝毫不亚于今人。这些无邪天真的笑脸也在……,,
2013年第10期,青春记忆,https://www.dili360.com/ch/mag/detail/424.htm,我们怀念的『纯真年代』,https://www.dili360.com/ch/article/p5350c3d63fb0678.htm,,倪瑞锋,上世纪50至70年代的中国，有人经历过，有人听说过。虽已化为尘封的历史，但属于那个时代的老物件，如今却又频频出现在现代人的生活里，甚至被贴上了『纯真』的标签。在物质充盈的今天，人们为什么还对它怀……,,https://www.dili360.com/author/22354.htm
2013年第10期,青春记忆,https://www.dili360.com/ch/mag/detail/424.htm,在湖南追寻 『毛泽东』,https://www.dili360.com/ch/article/p5350c3d63f91322.htm,,,1993年12月，毛泽东的湖南老乡旷惠民架起一台摄影机，开始了长达20年的『寻毛之旅』。他追寻与毛泽东相关的每一个瞬间，探索后毛时代湖南人对毛泽东的情感。在湖南老旧的祠堂，温馨的家园，人山人海的广场……,,
2013年第10期,青春记忆,https://www.dili360.com/ch/mag/detail/424.htm,嵩祝寺及智珠寺三寺再生缘,https://www.dili360.com/ch/article/p5350c3d63f71875.htm,,崔金泽,三座隐身深巷、默默无闻的残缺古寺；一位灵魂相传的藏传佛教领袖；一群来自世界各处的古建保护人，一项由联合国教科文组织颁发的“亚太地区文化遗产保护奖”……历史与现实的轨迹叠交一处。在各种人与建……,,https://www.dili360.com/author/16323.htm
